diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,openFavorite,stitchSetting,verified,signatureLength,nicknameLength,nicknameNumSpecialCharacters,uniqueIdNumDigits,uniqueIdLength,fake
-0.1862599861819116,2.102514392500305,-0.4765850292210788,0.6904812465172724,0.509467078703125,0,0,0,0,1,-0.4471524202598249,-1.1548301662375142,0,0,-2.4930486550270565,0
-0.2015090377494002,-0.1018999924498384,-0.2154504765147146,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.1995956586553807,-0.1018995331966502,-0.1578270901031526,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.2051618523834374,-0.1018747335244863,4.06880257033856,-0.1043643370522012,-0.2124389374217504,0,0,1,0,0,-0.4471524202598249,1.8599157282238876,3,3,1.721067963110097,1
-0.2115397826968356,-0.1018999924498384,-0.2227677319320558,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.2049299276447684,-0.1019009109562148,-0.2177371188326337,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
-0.2022627931500745,-0.1018214601546527,-0.429022869008361,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,0.2365910158215942,1,1,-0.5480717543483703,0
-0.1816214914085311,-0.1018118158377001,-0.4249069128361065,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.1642051371943332,3,3,0.4244166959909728,0
0.3261777239073052,3.663975232448673,-0.078251937439567,13.922168122835508,5.806653001468321,0,0,0,0,1,0.8630950125268012,0.0046874854784094,0,2,-0.5480717543483703,0
-0.2045820405367648,-0.1018999924498384,-0.2241397173228072,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
-0.2159463527315472,-0.101809519571759,-0.3796313949413079,-0.1043591692442817,-0.1611033984973148,0,0,0,0,0,-0.4471524202598249,0.7003980765079637,0,0,0.1002538792111917,0
-0.2042921346134285,-0.1019009109562148,-0.2396888850846573,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.2129313311288498,1.27585865370411,-0.4765850292210788,0.8032811148126102,0.666682166659209,0,0,0,0,1,0.9116226952226022,-1.1548301662375142,1,1,-3.789699922146181,0
-0.2066693631847861,-0.1019009109562148,-0.2305423158129808,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.4244166959909728,1
-0.2182076189335702,-0.1018894296265093,-0.457834562214142,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.6280121978807027,3,3,1.0727423295505347,0
-0.2092205353101454,-0.1016914915023864,-0.2031026079979513,-0.1043635238438484,-0.2092304662389732,0,0,0,0,0,2.31892549340083,-0.6910231055511448,0,0,-0.8722345711281513,0
-0.1932757095266497,-0.1018999924498384,-0.2268836881043102,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.4244166959909728,1
-0.2064954196307843,-0.1018999924498384,-0.1345033384603775,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2052778147527719,-0.1018999924498384,-0.2346582719852352,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.2109019896654958,-0.1019004517030266,-0.2200237611505528,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.1024771743377253,-0.1016437291708115,1.1830599651246232,-0.1043627631005506,-0.2060219950561959,3,3,0,3,0,0.1351797720897867,0.4684945461647789,1,3,1.396905146330316,0
-0.2085247610941383,-0.1019009109562148,-0.2305423158129808,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2252233422783083,-0.100776659151452,-0.4747557153667435,-0.1034619381058385,0.0923658249420858,0,0,0,0,0,1.202788791397408,0.7003980765079637,3,3,-0.8722345711281513,0
